0.1701 1937.8 1985.45 1.19998
0.17529 1876.27 1884.46 1.21224
0.18062 1815.76 1787.91 1.22509
0.18612 1745.67 1695.21 1.23863
0.19179 1659.41 1606.33 1.25293
0.19763 1559.09 1521.29 1.268
0.20365 1452.7 1439.96 1.28388
0.20985 1350.28 1362.36 1.30059
0.21625 1260.13 1288.25 1.31821
0.22283 1187.22 1217.88 1.3367
0.22962 1130.96 1150.92 1.35618
0.23661 1084.65 1087.44 1.3766
0.24382 1039.55 1027.15 1.39804
0.25124 988.818 970.041 1.42053
0.25889 930.554 915.861 1.44415
0.26678 868.401 864.464 1.46895
0.2749 809.422 815.831 1.49492
0.28327 759.326 769.734 1.5222
0.2919 718.486 725.975 1.55089
0.30079 683.343 684.389 1.58111
0.30995 648.677 644.764 1.61308
0.31939 611.183 606.895 1.64707
0.32912 572.039 570.604 1.6834
0.33914 534.838 536.067 1.72202
0.34947 502.361 503.741 1.7623
0.36011 474.377 474.187 1.80308
0.37108 448.059 447.891 1.84268
0.38238 421.514 421.514 1.88715
0.39402 394.906 394.906 1.93796
0.40602 369.961 369.961 1.99133
0.41839 347.504 347.504 2.04442
0.43113 327.048 327.048 2.09764
0.44426 307.313 307.313 2.15498
0.45779 288.007 288.007 2.21827
0.47173 269.788 269.788 2.28513
0.4861 253.152 253.152 2.35266
0.5009 237.614 237.614 2.42268
0.51616 222.675 222.675 2.49828
0.53188 208.535 208.535 2.57842
0.54808 195.373 195.373 2.66142
0.56477 183.069 183.069 2.74779
0.58197 171.421 171.421 2.8393
0.59969 160.437 160.437 2.93583
0.61795 150.172 150.172 3.03635
0.63677 140.536 140.536 3.14167
0.65617 131.458 131.458 3.25258
0.67615 122.952 122.952 3.36861
0.69674 114.979 114.979 3.48996
0.71796 107.488 107.488 3.61734
0.73983 100.464 100.464 3.75071
0.76236 93.8826 93.8826 3.89017
0.78557 87.7129 87.7129 4.03612
